company_name,ticker_symbol,exchange,country,currency,dividend_date,dividend_per_share,share_price_on_dividend_date,dividend_yield_pct,sector,industry,market_cap,last_updated,index_source,avg_dividend_yield,exchange_rank
HDFC Bank Limited,HDFCBANK.NS,NSE,India,INR,2026-06-19,13.0,779.8,1.67,Financial Services,Banks - Regional,12159623888896,2026-06-24,NIFTY 50,0.88,18.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2016-09-15,32.0,2580.19,1.24,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2017-03-16,55.0,2492.01,2.21,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2017-06-30,30.0,2777.44,1.08,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2018-02-15,55.0,2687.91,2.05,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2018-07-11,40.0,2725.46,1.47,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2019-02-11,55.0,2268.89,2.42,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2019-07-16,32.0,2023.62,1.58,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2020-02-17,65.0,1867.55,3.48,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2020-07-30,25.0,2231.63,1.12,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2021-02-15,70.0,2918.17,2.4,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2021-07-22,35.0,2419.89,1.45,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2022-02-21,60.0,2364.54,2.54,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2022-07-27,35.0,2455.53,1.43,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2023-02-17,65.0,2295.93,2.83,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2023-07-27,35.0,2872.45,1.22,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2024-02-21,100.0,4243.48,2.36,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2024-08-01,40.0,5063.61,0.79,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2025-02-12,100.0,3880.3,2.58,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2025-07-24,65.0,4219.65,1.54,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hero MotoCorp Limited,HEROMOTOCO.NS,NSE,India,INR,2026-02-11,110.0,5682.5,1.94,Consumer Cyclical,Auto Manufacturers,980655538176,2026-06-24,NIFTY 50,1.89,10.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2016-09-06,1.0,149.68,0.67,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2017-09-05,1.1,229.48,0.48,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2018-09-12,1.2,226.86,0.53,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2019-08-14,1.2,173.4,0.69,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2020-09-03,1.0,185.29,0.54,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2021-08-12,3.0,424.9,0.71,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2022-08-11,4.0,425.12,0.94,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2023-08-14,3.0,444.97,0.67,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2024-08-09,3.5,618.37,0.57,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindalco Industries Limited,HINDALCO.NS,NSE,India,INR,2025-08-08,5.0,672.75,0.74,Basic Materials,Aluminum,2195678822400,2026-06-24,NIFTY 50,0.65,26.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2016-11-01,7.0,717.13,0.98,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2017-06-22,10.0,947.77,1.06,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2017-11-01,8.0,1096.89,0.73,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2018-06-21,12.0,1399.86,0.86,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2018-10-25,9.0,1388.5,0.65,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2019-06-20,13.0,1606.33,0.81,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2019-10-23,11.0,1908.27,0.58,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2020-06-19,14.0,1884.81,0.74,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2020-07-30,9.5,1985.9,0.48,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2020-10-28,14.0,1970.31,0.71,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2021-06-14,17.0,2168.18,0.78,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2021-10-26,15.0,2248.16,0.67,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2022-06-15,19.0,1997.82,0.95,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2022-11-01,17.0,2390.93,0.71,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2023-06-19,22.0,2534.62,0.87,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2023-11-02,18.0,2366.28,0.76,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2024-06-14,24.0,2382.56,1.01,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2024-11-06,29.0,2430.65,1.19,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2025-06-23,24.0,2234.63,1.07,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2025-11-07,19.0,2389.69,0.8,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Hindustan Unilever Limited,HINDUNILVR.NS,NSE,India,INR,2026-06-23,22.0,2160.1,1.02,Consumer Defensive,Household & Personal Products,5054910693376,2026-06-24,NIFTY 50,0.83,19.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2016-08-17,0.5346,84.99,0.63,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2016-11-16,0.6007,83.34,0.72,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2017-02-22,0.6007,93.32,0.64,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2017-05-17,0.6007,97.46,0.62,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2017-08-16,0.6007,104.07,0.58,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2017-11-16,0.673,111.27,0.6,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2018-02-22,0.673,116.71,0.58,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2018-05-17,0.673,112.56,0.6,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2018-08-16,0.673,118.48,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2018-11-15,0.7729,119.2,0.65,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2019-02-21,0.7729,123.76,0.62,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2019-05-23,0.7729,135.64,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2019-08-15,0.7729,132.9,0.58,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2019-11-14,0.8483,147.87,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2020-02-27,0.8483,132.03,0.64,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2020-05-14,0.8483,105.91,0.8,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2020-08-13,0.8483,133.28,0.64,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2020-11-12,0.8765,166.13,0.53,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2021-02-25,0.8765,173.26,0.51,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2021-05-13,0.8765,190.04,0.46,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2021-08-12,0.8765,197.84,0.44,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2021-11-10,0.9237,193.1,0.48,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2022-02-24,0.9237,157.07,0.59,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2022-05-12,0.9237,167.03,0.55,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2022-08-11,0.9237,172.73,0.53,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2022-11-09,0.9708,182.43,0.53,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2023-02-23,0.9708,171.43,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2023-05-11,0.9708,171.41,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2023-08-10,0.9708,167.69,0.58,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2023-11-09,1.0179,164.16,0.62,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2024-02-29,1.0179,178.58,0.57,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2024-05-16,1.0179,186.66,0.55,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2024-08-16,1.0179,180.3,0.56,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2024-11-15,1.065,209.02,0.51,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2025-02-28,1.065,195.37,0.55,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2025-05-16,1.065,205.58,0.52,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2025-08-15,1.065,200.98,0.53,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2025-11-14,1.19,196.97,0.6,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2026-02-27,1.19,242.26,0.49,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
Honeywell International Inc.,HON,NASDAQ,USA,USD,2026-05-15,1.19,213.24,0.56,Industrials,Conglomerates,140905447424,2026-06-24,S&P 500,0.58,34.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2017-06-20,2.2727,280.91,0.81,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2018-08-24,1.5,318.54,0.47,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2019-07-22,1.0,398.0,0.25,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2021-07-29,2.0,666.89,0.3,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2022-08-08,5.0,816.73,0.61,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2023-08-09,8.0,957.01,0.84,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2024-08-12,10.0,1163.82,0.86,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ICICI Bank Limited,ICICIBANK.NS,NSE,India,INR,2025-08-12,11.0,1422.0,0.77,Financial Services,Banks - Regional,9824931676160,2026-06-24,NIFTY 50,0.61,27.0
ITC Limited,ITC.NS,NSE,India,INR,2017-06-05,4.75,216.36,2.2,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2018-05-25,5.15,189.27,2.72,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2019-05-22,5.75,212.5,2.71,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2020-07-06,10.15,149.22,6.8,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2021-02-22,5.0,158.45,3.16,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2021-06-10,5.75,164.8,3.49,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2022-02-14,5.25,176.94,2.97,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2022-05-26,6.25,220.28,2.84,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2023-02-15,6.0,320.86,1.87,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2023-05-30,9.5,386.17,2.46,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2024-02-08,6.25,361.26,1.73,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2024-06-04,7.5,368.5,2.04,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2025-02-12,6.5,383.77,1.69,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2025-05-28,7.85,400.66,1.96,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2026-02-04,6.5,305.53,2.13,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
ITC Limited,ITC.NS,NSE,India,INR,2026-05-27,8.0,291.95,2.74,Consumer Defensive,Tobacco,3636051836928,2026-06-24,NIFTY 50,2.72,4.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2016-06-28,0.55,79.89,0.69,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2016-09-28,0.65,95.9,0.68,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2016-12-28,0.65,98.51,0.66,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2017-03-29,0.65,106.51,0.61,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2017-06-28,0.65,116.47,0.56,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2017-09-28,0.78,120.0,0.65,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2017-12-28,0.78,136.54,0.57,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2018-03-28,0.78,126.65,0.62,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2018-06-28,0.78,114.69,0.68,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2018-09-27,1.0,118.35,0.84,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2018-12-28,1.0,104.8,0.95,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2019-03-28,1.0,120.88,0.83,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2019-06-27,1.0,126.99,0.79,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2019-09-27,1.07,132.9,0.81,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2019-12-30,1.07,155.24,0.69,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2020-03-30,1.07,123.75,0.86,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2020-06-29,1.07,149.09,0.72,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2020-09-29,1.14,170.26,0.67,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2020-12-30,1.14,178.94,0.64,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2021-03-30,1.14,199.94,0.57,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2021-06-29,1.14,199.38,0.57,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2021-09-29,1.22,191.77,0.64,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2021-12-30,1.22,221.78,0.55,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2022-03-30,1.22,195.08,0.63,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2022-06-29,1.22,165.4,0.74,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2022-09-29,1.31,169.4,0.77,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2022-12-29,1.31,205.72,0.64,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2023-03-30,1.31,223.54,0.59,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2023-06-29,1.31,232.81,0.56,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2023-09-28,1.4,218.71,0.64,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2023-12-28,1.4,248.14,0.56,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2024-03-27,1.4,255.48,0.55,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2024-06-28,1.4,227.06,0.62,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
Illinois Tool Works Inc.,ITW,NASDAQ,USA,USD,2024-09-30,1.5,252.55,0.59,Industrials,Specialty Industrial Machinery,75273830400,2026-06-24,S&P 500,0.66,29.0
